MAL_ID,Name,MAL Score,English name,Type,Episodes,Studios,Source,Duration,Rating,Year,Stats Score,Action,Comedy,Drama,Fantasy,Historical,Horror,Kids,Magic,Music,Parody,Romance,School,Sci-Fi,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,7.83,Unknown,Special,1,J.C.Staff,Manga,25,PG-13 - Teens 13 or older,2010,7.85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8064,Ashiaraiyashiki no Juunin-tachi.,5.05,Unknown,OVA,1,Unknown,Manga,6,PG-13 - Teens 13 or older,2010,4.95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8068,Kuroshitsuji Picture Drama,7.13,Unknown,Special,1,A-1 Pictures,Manga,17,PG-13 - Teens 13 or older,2010,7.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,5.91,Unknown,Movie,1,Sunrise,Original,13,PG - Children,2010,5.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8171,One Piece Recap,7.16,One Piece Recap,OVA,1,Toei Animation,Manga,29,PG-13 - Teens 13 or older,2010,7.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8178,Fujoshi no Hinkaku,6.12,Unknown,OVA,1,Unknown,Manga,30,PG-13 - Teens 13 or older,2010,6.1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8190,Nodame Cantabile: Finale OVA,7.59,Unknown,OVA,1,J.C.Staff,Manga,11,PG-13 - Teens 13 or older,2010,7.61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8192,Hoshi Shinichi Short Short Special,0,Unknown,Special,1,Unknown,Book,20,PG-13 - Teens 13 or older,2010,5.67,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8211,Dance in the Vampire Bund: Special Edition,6.55,Unknown,Special,1,Shaft,Manga,24,R+ - Mild Nudity,2010,6.59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8248,Soukou Kihei Votoms: Case;Irvine,6.51,Armored Trooper Votoms:Case; Irvine,OVA,1,Sunrise,Original,50,R - 17+ (violence & profanity),2010,6.53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8249,Votoms Finder,6.21,Votoms Finder Armored Trooperoid,OVA,1,Sunrise,Original,39,PG-13 - Teens 13 or older,2010,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8297,Planzet,5.61,Planzet,Movie,1,Unknown,Original,53,PG-13 - Teens 13 or older,2010,5.58,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,7.52,Unknown,OVA,1,Unknown,Unknown,25,PG-13 - Teens 13 or older,2010,7.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,Shoka,6,Unknown,Special,1,Production I.G,Original,24,PG-13 - Teens 13 or older,2010,5.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8339,Kachou no Koi,6.19,Unknown,OVA,1,Panda Factory,Manga,30,R+ - Mild Nudity,2010,6.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8460,Mirai Nikki OVA,7.27,Unknown,OVA,1,Asread,Manga,8,R - 17+ (violence & profanity),2010,7.32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8486,Kihei Senki Legacies,4.64,Unknown,ONA,1,Unknown,Unknown,52,G - All Ages,2010,4.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8495,Mahoutsukai Haley no Speed Story,0,Unknown,Movie,1,Nippon Animation,Unknown,22,G - All Ages,2010,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8514,Break Blade 2: Ketsubetsu no Michi,7.75,Broken Blade 2,Movie,1,Production I.G#Xebec,Manga,51,R - 17+ (violence & profanity),2010,7.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8518,Mai-Otome Special: Otome no Inori,6.36,Unknown,Special,1,Sunrise,Original,5,PG-13 - Teens 13 or older,2010,6.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8526,Honey Tokyo,5.75,Honey Tokyo,ONA,1,Studio 4°C,Unknown,11,G - All Ages,2010,5.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",7.58,Unknown,ONA,1,Artland,Manga,26,PG-13 - Teens 13 or older,2010,7.63,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8609,Detective Conan OVA 10: Kid in Trap Island,7.78,Unknown,OVA,1,TMS Entertainment,Manga,24,PG-13 - Teens 13 or older,2010,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8632,Chuuzumou,6.68,Unknown,Movie,1,Studio Ghibli,Original,13,G - All Ages,2010,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8635,Shin Koihime†Musou: Live Revolution,6.59,Unknown,OVA,1,Doga Kobo,Visual novel,22,PG-13 - Teens 13 or older,2010,6.63,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday,6.89,Unknown,Special,1,Sunrise,Original,27,PG-13 - Teens 13 or older,2010,6.91,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8740,One Piece Film: Strong World Episode 0,8,Unknown,OVA,1,Toei Animation,Manga,18,PG-13 - Teens 13 or older,2010,8.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8768,Hiyokoi,7.33,Unknown,Special,1,Production I.G,Manga,22,PG-13 - Teens 13 or older,2010,7.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,Senkou no Night Raid: Yogen,6.33,Night Raid 1931:The Prophecy,Special,1,A-1 Pictures,Original,23,R - 17+ (violence & profanity),2010,6.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,7.15,Unknown,Special,1,Studio Pierrot,Manga,7,G - All Ages,2010,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9001,Je T'aime,6.57,Unknown,OVA,1,Production I.G,Unknown,11,R - 17+ (violence & profanity),2010,6.57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9002,True Tears: Raigomaru to Jibeta no Monogatari,6.18,Unknown,Special,1,P.A. Works,Original,8,PG - Children,2010,6.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9007,Sore Ike! Anpanman: Black Nose to Mahou no Uta,0,Unknown,Movie,1,TMS Entertainment,Unknown,51,PG - Children,2010,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desu kara,7.48,Unknown,OVA,1,J.C.Staff,Manga,34,PG-13 - Teens 13 or older,2010,7.49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,7.3,Unknown,Special,1,Pierrot Plus#Studio Pierrot,Manga,30,PG-13 - Teens 13 or older,2010,7.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9124,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,7.41,Unknown,Special,1,A-1 Pictures,Manga,24,G - All Ages,2010,7.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9127,Zettai Karen Children: Gentei Kaikin!! OVA Chou Sakidori Special!!,6.8,Unknown,OVA,1,SynergySP,Unknown,16,PG-13 - Teens 13 or older,2010,6.9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9202,Seikon no Qwaser: Jotei no Shouzou,6.42,The Qwaser of Stigmata:Portrait of the Empress,OVA,1,TAKI Corporation,Manga,23,R+ - Mild Nudity,2010,6.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9232,Yebisu Celebrities 1st,5.97,Unknown,OVA,1,Unknown,Manga,45,R - 17+ (violence & profanity),2010,5.97,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9252,Break Blade 3: Kyoujin no Ato,7.81,Broken Blade 3,Movie,1,Production I.G#Xebec,Manga,47,R - 17+ (violence & profanity),2010,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,Duel Masters Movie 3: Honoo no Kizuna XX,5.98,Unknown,Movie,1,Unknown,Original,22,Unknown,2010,5.92,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9290,Moyashimon CGI Anime,6.2,Unknown,OVA,1,Shirogumi,Unknown,6,PG-13 - Teens 13 or older,2010,6.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9333,Koi☆Sento,6.4,Coicent,OVA,1,Sunrise,Original,25,PG-13 - Teens 13 or older,2010,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334,Mecha☆Afro-kun,0,Mecha Afro-kun,OVA,1,Unknown,Unknown,32,PG-13 - Teens 13 or older,2010,5.94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9337,Mayo Elle Otoko no Ko,5.18,Unknown,OVA,1,Actas,Unknown,5,PG-13 - Teens 13 or older,2010,4.84,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9339,Kuma no Gakkou: Jackie to Katie,0,Unknown,Movie,1,Unknown,Picture book,27,Unknown,2010,5.59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9353,D.C. I&II P.S.P. Re-Animated,6.69,Unknown,OVA,1,Zexcs,Visual novel,22,PG-13 - Teens 13 or older,2010,6.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9355,Sekirei: Pure Engagement Episode 0,7.23,Unknown,Special,1,Seven Arcs,Manga,28,R+ - Mild Nudity,2010,7.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9465,Break Blade 4: Sanka no Chi,7.87,Broken Blade 4,Movie,1,Production I.G#Xebec,Manga,49,R - 17+ (violence & profanity),2010,7.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,Prism Magical: Prism Generations!,5.1,Unknown,OVA,1,Asahi Production,Visual novel,16,R+ - Mild Nudity,2010,5.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9566,Umi kara no Shisha,6.2,Unknown,Movie,1,Unknown,Unknown,8,PG-13 - Teens 13 or older,2010,6.22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9595,Amanatsu,6,Unknown,Movie,1,Kamikaze Douga,Original,14,PG-13 - Teens 13 or older,2010,5.96,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9600,G-Taste (2010),5.26,G-Best,OVA,1,AIC PLUS+,Manga,26,R+ - Mild Nudity,2010,5.21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9608,Yuri Seijin Naoko-san,5.85,Unknown,OVA,1,ufotable,Manga,6,PG-13 - Teens 13 or older,2010,5.84,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9662,Timing,5.35,Unknown,ONA,1,Unknown,Unknown,6,R - 17+ (violence & profanity),2010,4.89,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9690,Densetsu no Yuusha no Densetsu: Iris Report,6.55,The Legend of the Legendary Heroes:Iris Report,Special,1,Zexcs,Unknown,23,R - 17+ (violence & profanity),2010,6.58,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9706,Canaan: Minorikawa Report 201X Shanghai,6.56,Canaan:Minorikawa Report Year 201X Shanghai,Special,1,P.A. Works,Visual novel,13,R - 17+ (violence & profanity),2010,6.62,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9723,Hakuouki Hekketsuroku Episode 0,7.13,Unknown,Special,1,Studio Deen,Visual novel,24,R - 17+ (violence & profanity),2010,7.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9735,Gintama: Shinyaku Benizakura-hen,8.27,Unknown,Special,1,Sunrise,Manga,11,PG-13 - Teens 13 or older,2010,8.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9744,Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,4.78,Unknown,OVA,1,Studio Hibari,Unknown,35,PG-13 - Teens 13 or older,2010,4.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9796,Atashin'chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,6.4,Unknown,Movie,1,Shin-Ei Animation,Unknown,40,G - All Ages,2010,6.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9798,Pandane to Tamago-hime,6.93,Mr. Dough and the Egg Princess,Movie,1,Studio Ghibli,Original,12,PG-13 - Teens 13 or older,2010,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9846,Attraction,6.09,Unknown,ONA,1,Studio 4°C,Unknown,10,G - All Ages,2010,6.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9865,Hetalia Axis Powers Fan Disc,7.24,Hetalia Axis Powers Fan Disc,OVA,1,Studio Deen,Web manga,10,PG-13 - Teens 13 or older,2010,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9875,Anime Tenchou x Touhou Project,6.71,Unknown,Special,1,ufotable,Game,10,G - All Ages,2010,6.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9890,Major: Message,8.21,Unknown,OVA,1,SynergySP,Manga,24,PG-13 - Teens 13 or older,2010,8.21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9907,Bokura no Live Kimi to no Life,7.09,Unknown,Music,1,Sunrise,Music,5,PG-13 - Teens 13 or older,2010,7.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9930,Snow Halation,7.73,Unknown,Music,1,Sunrise,Music,6,PG-13 - Teens 13 or older,2010,7.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9976,Wakaranai Buta,4.87,In a Pig's Eye,Movie,1,Unknown,Original,10,PG-13 - Teens 13 or older,2010,4.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,6.68,Unknown,OVA,1,Toei Animation,Manga,30,PG-13 - Teens 13 or older,2010,6.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10050,Macross F Music Clip Shuu: Nyankuri,7.32,Unknown,Music,1,Satelight,Original,38,G - All Ages,2010,7.38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10122,Kowarekake no Orgel Special,6.91,Unknown,Special,1,ElectromagneticWave,Original,8,G - All Ages,2010,6.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,Senkou no Night Raid: Aruku Hako,6.22,Unknown,Special,1,A-1 Pictures,Original,18,PG-13 - Teens 13 or older,2010,6.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,7.35,Unknown,Special,1,J.C.Staff,Manga,12,PG-13 - Teens 13 or older,2010,7.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,7.27,Unknown,OVA,1,Shaft,Manga,31,PG-13 - Teens 13 or older,2010,7.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10643,Gintama: Dai Hanseikai,8.07,Unknown,Special,1,Sunrise,Manga,14,PG-13 - Teens 13 or older,2010,8.01,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,6.97,Unknown,Movie,1,Studio Pierrot,Original,14,PG-13 - Teens 13 or older,2010,7.02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10886,Nurarihyon no Mago: Gekitou Dai Futsal Taikai! Nuragumi W Cup!!,6.49,Unknown,Special,1,Studio Deen,Unknown,13,PG-13 - Teens 13 or older,2010,6.53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,Kowarekake no Orgel (Movie),7.32,Unknown,Movie,1,Actas,Original,30,G - All Ages,2010,7.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,6.33,Pokemon:Pikachu's Big Mysterious Adventure,Special,1,OLM,Unknown,21,PG - Children,2010,6.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,6.65,Unknown,Special,1,Unknown,Unknown,40,PG-13 - Teens 13 or older,2010,6.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12137,Robotica*Robotics,6.87,Unknown,OVA,1,CoMix Wave Films,Original,10,PG-13 - Teens 13 or older,2010,6.87,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12935,Utakata Hanabi,6.48,Unknown,Music,1,Madhouse,Unknown,6,G - All Ages,2010,6.51,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
13373,Kyoto Animation: Hana-hen,5.75,Flower,Special,1,Kyoto Animation,Original,30,G - All Ages,2010,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13375,Kyoto Animation: Sora-hen,5.6,Sky,Special,1,Kyoto Animation,Original,30,G - All Ages,2010,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13511,Cofun Gal no Coffy: Cofunderella,0,Tumulus Gal Coffy:Cofunderella,Movie,1,Unknown,Original,20,G - All Ages,2010,5.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15095,Shin Koihime†Musou OVA Omake,6.25,Unknown,Special,1,Unknown,Visual novel,12,R+ - Mild Nudity,2010,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17161,Peeping Life: The Perfect Emotion Special,5.58,Unknown,Special,1,Unknown,Original,5,G - All Ages,2010,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17245,Christmas,5.41,Unknown,Music,1,Unknown,Unknown,6,G - All Ages,2010,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17887,Ichirin-sha,6,Unknown,ONA,1,Nomad,Original,7,PG-13 - Teens 13 or older,2010,5.96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19239,Old City Ward,5.6,Unknown,Music,1,Unknown,Unknown,6,G - All Ages,2010,5.23,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21037,Uchuu Icchokusen,0,Unknown,Movie,1,Unknown,Unknown,27,G - All Ages,2010,6.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23711,Kakumei no Wakaki Sora,6.34,Unknown,OVA,1,Unknown,Unknown,50,G - All Ages,2010,6.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24803,Tobidasu Ehon 3D,0,Unknown,Movie,1,Kachidoki Studio,Unknown,31,PG - Children,2010,5.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25639,Toilet no Kamisama,5.83,Unknown,Music,1,Unknown,Music,9,G - All Ages,2010,5.64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,5.83,Son of Sprout,Special,1,Madhouse,Other,21,G - All Ages,2010,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26019,Rokujouma no Shinryakusha!?,6.64,Unknown,Special,1,SILVER LINK.,Light novel,6,PG-13 - Teens 13 or older,2010,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26093,"Tanbai Haru, Tookaraji",0,Unknown,OVA,1,Toei Animation,Unknown,40,G - All Ages,2010,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27569,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,0,Unknown,Movie,1,TMS Entertainment,Unknown,20,PG - Children,2010,5.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28385,Seto no Hanayome Picture Drama,6.4,Unknown,Special,1,Unknown,Manga,15,PG-13 - Teens 13 or older,2010,6.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28555,Son Gokuu no Hi no Youjin,0,Unknown,OVA,1,Unknown,Unknown,12,G - All Ages,2010,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28587,Modern,5.06,Unknown,Movie,1,Unknown,Unknown,6,G - All Ages,2010,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29609,Chinka,5.08,Unknown,Special,1,Unknown,Original,27,G - All Ages,2010,4.63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29954,Embah,4.08,Unknown,ONA,1,Unknown,Original,8,G - All Ages,2010,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30393,Hana no Hanashi,5.07,Nose Tale,Movie,1,Unknown,Unknown,5,G - All Ages,2010,4.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30753,Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,0,Unknown,OVA,1,DLE,Unknown,43,PG-13 - Teens 13 or older,2010,5.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi",0,Unknown,OVA,1,Toei Animation,Unknown,13,G - All Ages,2010,6.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
31476,Wake up!! Tamala,5.37,Unknown,Movie,1,Unknown,Unknown,17,G - All Ages,2010,5.18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
32288,Jingle,4.85,Unknown,ONA,1,Unknown,Original,12,G - All Ages,2010,4.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32644,Yaseruyagi,0,Unknown,ONA,1,Unknown,Original,37,G - All Ages,2010,4.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32775,Gene,5.25,Unknown,Music,1,Unknown,Music,5,G - All Ages,2010,4.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33312,Color Noise,4.56,Unknown,ONA,1,Unknown,Original,30,G - All Ages,2010,4.02,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34112,Oroka,0,Oroka,Movie,1,Unknown,Original,15,G - All Ages,2010,6.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34185,Fushou Shita Senro to Tsuki,0,Unknown,OVA,1,Unknown,Book,15,G - All Ages,2010,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34187,Shima no Kuregata no Hanashi,0,Unknown,OVA,1,Toei Video,Original,10,G - All Ages,2010,6.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35278,Aru Mori no wo Hanashi: Rururu no Rule,0,Unknown,OVA,1,Unknown,Original,16,G - All Ages,2010,6.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35632,"""Kinako"" Movie x Mameshiba",0,Unknown,Special,1,Unknown,Other,15,G - All Ages,2010,4.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36169,World's End Umbrella,5.91,World's End Umbrella,Music,1,Minakata Laboratory,Music,5,G - All Ages,2010,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36281,Lilt,0,Lilt,ONA,1,Unknown,Original,13,G - All Ages,2010,3.86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38847,Walls,0,Walls,Movie,1,Unknown,Original,5,G - All Ages,2010,4.67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38861,Hannyashingyou,0,Hanya Shingyo,Movie,1,Unknown,Original,6,Unknown,2010,3.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40474,Googuri Googuri,0,Googuri Googuri,Movie,1,Unknown,Original,8,G - All Ages,2010,5.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40628,A Brightening Life,0,A brightening life,Movie,1,Unknown,Original,8,PG - Children,2010,5.04,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40837,Love: Sayonara wa Iwanai,0,Unknown,Music,1,Unknown,Original,5,G - All Ages,2010,5.55,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41852,Teienu Theater in Kobe Opening,0,Unknown,Special,1,Unknown,Music,43,PG - Children,2010,4.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42366,Yasai no Yousei: N.Y. Salad The Movie,0,Vegetable Fairies N.Y. SALAD Movie,Movie,1,Unknown,Original,21,G - All Ages,2010,4.92,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5719,Sex Pistols,6.65,Unknown,OVA,2,Unknown,Manga,30,R+ - Mild Nudity,2010,6.67,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6864,xxxHOLiC Rou,8.23,Unknown,OVA,2,Production I.G,Unknown,35,PG-13 - Teens 13 or older,2010,8.19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,6.87,Unknown,Special,2,J.C.Staff,Manga,8,PG-13 - Teens 13 or older,2010,6.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,HenSemi,6.53,Unknown,OVA,2,Xebec,Manga,26,R+ - Mild Nudity,2010,6.54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8197,So Ra No Wo To Specials,7.55,Sound of the Sky,Special,2,A-1 Pictures,Original,24,PG-13 - Teens 13 or older,2010,7.56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8438,Pokemon Ranger: Hikari no Kiseki,6.44,Pokémon Ranger:Guardian Signs,Special,2,OLM,Game,5,PG - Children,2010,6.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8560,"Kyou, Koi wo Hajimemasu",6.49,Today We Start Our Love,OVA,2,J.C.Staff,Manga,20,PG-13 - Teens 13 or older,2010,6.52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8577,Aki-Sora: Yume no Naka,6.09,Unknown,OVA,2,Hoods Entertainment,Manga,25,R+ - Mild Nudity,2010,6.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
